dishwasher,disposal,kitchen,kitchen_2,light,microwave,refrigerator,stove,washer_dryer
0.0,0.0,13.066666666666666,1.0,147.13333333333333,5.0,165.6,0.0,1.1333333333333333
0.0,0.0,13.25,67.3125,147.0,5.0625,186.9375,0.125,1.25
0.0,0.0,12.0,1.0,148.0625,5.9375,349.6875,0.0625,1.0
0.0,0.0,12.0,1.0,147.75,5.9375,348.4375,0.0625,0.9375
0.0,0.0,13.25,266.375,147.0625,5.5,344.9375,0.4375,1.125
0.0,0.0,12.0,1.0,148.0,5.875,347.4375,0.0625,0.75
0.0,0.0,13.0,1.0,146.5,5.0,169.1875,0.0,1.5
0.0,0.0,13.625,133.5,145.9375,4.8125,168.375,0.25,1.625
0.0,0.0,13.3125,67.0,146.5,5.0625,168.5,0.125,1.75
0.0,0.0,13.0,1.0,146.0,5.0,162.9375,0.0,1.5
0.0,0.0,13.0,1.0,146.2,5.0,163.13333333333333,0.0,1.6
0.0625,0.0,13.9375,198.875,145.5,4.8125,161.0625,0.375,2.0
0.0625,0.0,13.0,1.0,146.4375,5.0,162.3125,0.0,2.125
0.0,0.0,13.0,1.0,146.375,5.0625,161.9375,0.0,2.3125
0.0,0.0,13.6875,132.5,145.625,4.875,160.8125,0.1875,2.375
0.0625,0.0,13.0,1.0,145.3125,5.0,161.9375,0.0,2.0
0.0,0.0,13.0,1.0,145.5,5.0,161.125,0.0,1.75
0.0,0.0,13.0,1.0,146.0,5.0,160.625,0.0,1.5625
0.0,0.0,13.9375,198.0625,144.8125,4.75,158.625,0.3125,1.5625
0.0,0.0,13.0,1.0,145.625,5.0,159.9375,0.0,1.1875
0.0,0.0,13.0,1.0,145.66666666666666,5.0,159.93333333333334,0.0,1.6
0.0,0.0,13.9375,197.625,144.75,4.8125,157.75,0.375,1.1875
0.0,0.0,13.0,1.0,145.9375,5.0,159.4375,0.0,0.875
0.0,0.0,13.0,1.0,145.75,5.0,158.8125,0.0,0.9375
0.0,0.0,13.3125,1.0,145.375,5.0,110.9375,0.0,1.0
0.0,0.0,15.125,261.4375,143.625,4.5,4.9375,0.5,1.0625
0.0,0.0,14.0,1.0,145.1875,4.9375,6.0,0.0,1.125
0.0,0.0,14.0,1.0,144.1875,4.9375,6.0,0.0,1.875
0.125,0.0,14.0,1.0,144.1875,5.0,6.0,0.0,2.625
0.2,0.0,14.866666666666667,209.06666666666666,143.46666666666667,4.6,5.2,0.4,2.3333333333333335
0.0,0.0,14.0,1.0,144.25,5.0,6.0,0.0,2.4375
0.0,0.0,14.0,1.0,144.1875,5.0,6.0,0.0,2.5
0.125,0.0,14.875,197.0,143.5,4.5625,5.3125,0.4375,2.6875
0.125,0.0,14.3125,66.0,143.5625,4.9375,5.875,0.125,2.5
0.0,0.0,14.0,1.0,144.375,5.0,6.0,0.0,2.5625
0.0,0.0,14.0625,1.0,144.0,5.0,6.0,0.0,1.9375
0.0625,0.0,14.9375,197.4375,143.8125,4.625,5.25,0.375,1.9375
0.0,0.0,14.0,1.0,144.25,5.0,6.0625,0.0,1.625
0.0,0.0,14.0,1.0,144.6875,4.9375,6.0,0.0,1.0
0.0,0.0,14.0,1.0,145.8,4.866666666666666,6.0,0.0,1.2666666666666666
0.0,0.0,14.625,133.0,144.5,4.5625,5.5,0.25,1.125
0.0,0.0,14.0,1.0,144.6875,4.9375,6.0,0.0,0.9375
0.0,0.0,14.0625,1.0,146.375,5.0,6.0,0.0,1.5
0.0,0.0,14.0,1.0,146.625,5.0,6.0,0.0,1.375
0.0,0.0,14.9375,198.75,144.9375,34.5,5.3125,0.375,1.3125
0.0625,0.0,14.0,1.0,145.3125,46.875,6.0625,0.0,1.625
0.0,0.0,14.0,0.9375,145.25,46.75,6.1875,0.0,1.1875
0.0,0.0,15.1875,263.625,144.625,46.3125,5.1875,0.5,1.375
0.0,0.0,14.0,0.9375,145.5625,46.9375,6.0625,0.0,1.5
0.0,0.0,14.0,0.9375,145.3125,45.6875,6.0625,0.0,1.9375
0.0625,0.0,14.3125,66.4375,145.25,44.9375,5.875,0.125,2.375
0.0,0.0,14.875,196.5625,145.1875,44.6875,5.25,0.375,1.4375
0.0,0.0,14.0,1.0,146.06666666666666,45.0,6.066666666666666,0.0,1.1333333333333333
0.0,0.0,14.0,1.0,147.125,45.0,6.0625,0.0,1.375
0.0,0.0,14.4375,66.8125,147.5,44.75,5.8125,0.25,1.375
0.0,0.0,13.4375,1.0,146.1875,45.25,121.125,0.0,0.875
0.0,0.0,13.0,1.0,146.125,45.125,178.6875,0.0,1.1875
0.0,0.0,13.8,209.6,145.46666666666667,45.06666666666667,169.8,0.26666666666666666,1.4
0.0,0.0,13.0,0.9375,146.125,45.0625,169.1875,0.0,1.1875
0.0,0.0,12.9375,0.9375,146.0625,45.1875,167.875,0.0,1.625
0.0,0.0,13.333333333333334,71.2,146.6,45.13333333333333,165.26666666666668,0.13333333333333333,0.8
0.0,0.0,13.625,131.9375,147.375,44.875,164.5,0.25,1.1875
0.0,0.0,13.0,0.9333333333333333,146.13333333333333,45.0,165.26666666666668,0.0,0.8
0.0,0.0,13.0,0.9375,146.1875,45.3125,164.0,0.0,0.5625
0.0,0.0,14.25,262.4375,145.375,44.8125,160.9375,0.5,1.0
0.0,0.0,13.0,1.0,146.125,45.1875,162.9375,0.0,0.6875
0.0,0.0,13.0,0.9333333333333333,146.26666666666668,45.2,162.33333333333334,0.0,1.5333333333333334
0.0,0.0,13.625,130.9375,145.3125,44.875,161.1875,0.25,2.125
0.0,0.0,13.0,1.0,145.75,45.0625,161.25,0.0,1.625
0.0,0.0,13.0,0.8666666666666667,146.0,45.0,161.26666666666668,0.0,2.0
0.0,0.0,14.25,261.875,144.8125,44.625,158.0625,0.5,2.125
0.0625,0.0,10.5625,1.0,111.375,45.125,160.375,0.0,1.8125
0.0,0.0,0.0,1.0,9.0,44.9375,159.4375,0.0625,2.0
0.0,0.0,0.75,197.375,8.3125,44.6875,164.0625,0.4375,1.875
0.0,0.0,0.0,1.0,8.625,45.0,158.9375,0.0,2.0
0.0,0.0,0.0,1.0,8.6,44.93333333333333,159.13333333333333,0.0,2.0
0.0,0.0,0.0,1.0,8.75,44.875,159.1875,0.0625,2.0
0.0,0.0,0.75,197.75,8.25,44.5625,161.8125,0.375,2.0
0.0,0.0,0.0,1.0,8.8125,45.0,158.375,0.125,2.0
0.0,0.0,0.0,1.0,8.5625,23.0625,158.25,0.1875,2.0
0.0,0.0,0.0,1.0625,8.625,6.0,158.0,0.4375,2.0
0.0,0.0,0.0,1.0,8.8125,6.0,160.3125,0.125,2.0
0.0,0.0,0.0,1.0,8.8125,6.0,158.0,0.25,2.0
0.0,0.0,0.0,1.0,8.875,6.0,157.875,0.375,2.0
0.0,0.0,0.0,1.0,8.5625,5.3125,157.6875,0.25,2.0
0.0,0.0,0.0,1.0,8.5,4.4375,157.0,0.25,2.0
0.0,0.0,0.0,1.0,8.5625,4.6875,156.5625,0.375,2.0
0.0,0.0,0.25,0.9375,8.9375,4.75,247.4375,0.125,2.0
0.0625,0.0,1.0,1.0,10.0,5.0,428.8125,0.0,2.0
0.0,0.0,1.0,1.0,9.6875,5.0,418.5,0.0,2.0
0.0,0.0,1.0,1.0666666666666667,9.6,5.0,417.4,0.0,2.0
0.0,0.0,1.0,1.0,9.75,5.0,417.75,0.0,2.0
0.0,0.0,1.0,1.0,9.8125,5.0,417.9375,0.0,2.0
0.0,0.0,1.0,1.0,9.75,5.0,417.4375,0.0,2.0
0.0,0.0,1.625,1.0,10.375,5.25,519.6875,0.0,2.0
0.0,0.0,2.0625,1.0,14.8125,5.5,598.1875,0.0625,1.9375
0.0,0.0,2.4375,1.0625,141.25,6.0,597.3125,0.9375,1.3125
0.0,0.0,2.3333333333333335,1.0,146.93333333333334,6.0,596.6666666666666,1.0,1.1333333333333333
0.0,0.0,1.6,1.0,150.2,6.0,491.6,0.4,2.0
0.0,0.0,1.0625,1.0,152.875,6.0,421.9375,0.1875,0.875
0.125,0.0,1.0625,1.0,156.875,5.9375,421.6875,0.25,1.125
0.0625,0.0,1.0625,1.0,157.3125,5.9375,415.0625,0.375,1.6875
0.125,0.0,1.0,1.0,157.375,6.0,415.0625,0.125,1.875
0.06666666666666667,0.0,1.0,1.0,157.6,6.0,415.2,0.06666666666666667,1.8
0.1875,0.0,1.0625,1.0,157.5625,6.0,415.5,0.0,1.8125
0.0625,0.0,0.1875,1.0,156.375,5.1875,83.625,0.1875,1.8125
0.125,0.0,0.0,1.0,156.0,5.0,7.0,0.0,1.625
0.0625,0.0,0.125,1.0,155.4375,5.0,7.0625,0.0,1.625
0.0625,0.0,0.0,1.0,156.4375,4.9375,7.125,0.0,2.125
0.5,0.0,0.1875,1.0,156.3125,5.0,7.0,0.0,2.0
0.125,0.0,0.0625,1.0,156.375,5.0,7.0,0.0,2.0
0.1875,0.0,0.25,1.0,156.375,5.0,7.0625,0.0,2.0625
0.375,0.0,0.1875,1.0,154.5,5.0,7.125,0.0,1.9375
0.3333333333333333,0.0,0.06666666666666667,1.0,152.93333333333334,5.0,7.066666666666666,0.0,2.1333333333333333
0.25,0.0,0.1875,1.0,152.6875,5.0,7.0,0.0,2.0625
0.0625,0.0,0.0,1.0,152.125,5.0,7.125,0.0625,2.5625
0.0,0.0,0.0625,1.0,151.4375,5.0,7.0625,0.0,2.1875
0.1875,0.0,0.0,1.0,151.0625,5.0,7.0625,0.0,1.9375
0.1875,0.0,0.0,1.0,150.0625,5.0,7.0,0.0,2.0
0.1875,0.0,0.0625,1.0,149.625,4.9375,7.125,0.0,2.0
0.3125,0.0,0.0,1.0,149.9375,5.0,7.0,0.0,2.0
0.2,0.0,0.0,1.0,151.33333333333334,5.0,7.0,0.0,1.9333333333333333
0.1875,0.0,0.125,1.0,151.625,5.0,7.0,0.0,2.0
0.25,0.0,0.125,1.0,151.0625,5.0,7.0,0.0,1.75
0.0,0.0,0.0625,1.0,150.625,5.0,7.0,0.0,1.4375
0.125,0.0,0.0625,1.0,149.6875,5.0,7.0,0.0625,1.5625
0.0,0.0,0.0,1.0,148.875,5.0,7.0625,0.0,1.25
0.0625,0.0,0.0625,1.0,148.8125,5.0,7.0,0.0,1.25
0.0,0.0,0.0625,1.0,147.5625,5.0,7.125,0.0625,0.875
0.0,0.0,0.0,1.0,148.1875,5.0625,68.5,0.0,0.8125
0.0625,0.0,0.0,1.0,149.0,5.0625,221.125,0.0,1.6875
0.0625,0.0,0.0,1.0,148.9375,5.0,206.6875,0.0,2.1875
0.13333333333333333,0.0,0.0,1.0,148.6,5.0,204.46666666666667,0.0,2.0
0.125,0.0,0.0,1.0,149.0,5.0625,195.5,0.0,1.9375
0.25,0.0,0.0,1.0,149.25,5.0625,192.0,0.0,1.6875
0.0,0.0,0.0,1.0,148.875,5.0,192.1875,0.0,1.875
0.25,0.0,0.0,1.0,149.4375,5.0,191.125,0.0,2.0
0.0625,0.0,0.0,1.0,149.4375,5.0,188.625,0.0,2.0
0.1875,0.0,0.0,1.0,148.9375,5.0625,186.0,0.0,2.0
0.1875,0.0,0.0,1.0,148.6875,5.0,184.75,0.0,2.0
0.125,0.0,0.0,1.0,148.625,5.0,184.875,0.0,2.0
0.125,0.0,0.0,1.0,148.1875,5.0,183.375,0.0,1.75
0.0,0.0,0.0,1.0,148.13333333333333,5.0,181.26666666666668,0.0,1.5333333333333334
0.0,0.0,0.0,1.0,147.8125,5.0,181.125,0.0,1.6875
0.0,0.0,0.0,1.0,147.875,5.0,179.5625,0.0,1.875
0.0625,0.0,0.0,1.0,148.125,5.0,178.9375,0.0,1.9375
0.0625,0.0,0.0,1.0,148.0,5.0,177.75,0.0,1.5625
0.0,0.0,0.0,1.0,148.125,5.0,176.75,0.0,2.0
0.0625,0.0,0.0,1.0,148.0,5.0,175.75,0.0,1.9375
0.13333333333333333,0.0,0.0,1.0,148.06666666666666,5.0,175.0,0.0,2.0
0.0,0.0,0.0,1.0,147.0625,5.0,174.6875,0.0,1.5625
0.0625,0.0,0.0,1.0,148.3125,5.0,173.0625,0.0,1.4375
0.0625,0.0,0.0,1.0,149.125,5.0,174.125,0.0,1.625
0.0625,0.0,0.0,1.0,149.375,5.0,172.75,0.0,1.75
0.0,0.0,0.0,1.0,148.875,5.0,170.75,0.0,1.5625
0.0,0.0,0.0,1.0,147.375,5.0,172.6875,0.0,1.75
0.0625,0.0,0.0,1.0,147.4375,5.0,171.6875,0.0,1.5
0.0,0.0,0.0,1.0,147.3125,5.0,170.75,0.0,1.4375
0.0,0.0,0.0,1.0,147.06666666666666,5.0,169.13333333333333,0.0,1.1333333333333333
0.0,0.0,0.0,1.0,147.6875,5.0,170.125,0.0,1.6875
0.0625,0.0,0.0,1.0,147.625,5.0,168.25,0.0,1.6875
0.0,0.0,0.0,1.0,147.75,5.0,168.0,0.0,1.5625
0.0625,0.0,0.0,1.0,148.4375,5.0,167.75,0.0,2.0
0.1875,0.0,0.0,1.0,147.875,5.0,167.4375,0.0,2.0
0.06666666666666667,0.0,0.0,1.0,148.46666666666667,5.0,167.8,0.0,2.0
0.0625,0.0,0.0,1.0625,148.125,5.0,165.9375,0.0,2.0
0.1875,0.0,0.0,1.0,147.8125,5.0,165.9375,0.0,2.0
0.0625,0.0,0.0,1.0,148.4375,5.0,165.0625,0.0,2.0
0.125,0.0,0.0,1.0,148.375,5.0,164.9375,0.0,2.0
0.125,0.0,0.0,1.0,148.5625,5.0625,165.3125,0.0,2.0
0.0625,0.0,0.0,1.0,148.8125,5.0,175.5,0.0,1.9375
0.0,0.0,0.0,1.0,149.125,5.0,164.4375,0.0,1.875
0.1875,0.0,0.0,1.0,148.6875,5.0,166.125,0.0,1.9375
0.125,0.0,0.0,1.0,149.4375,5.0,166.625,0.0,1.875
0.0,0.0,0.0,1.0,148.53333333333333,5.0,165.06666666666666,0.0,1.9333333333333333
0.0,0.0,0.0,1.0,148.23529411764707,5.0,164.0,0.0,2.0
0.06666666666666667,0.0,0.0,1.0,149.6,5.0,163.53333333333333,0.0,2.0
0.125,0.0,0.0,1.0,148.9375,5.0,164.3125,0.0,2.0
0.1875,0.0,0.0,1.0,148.3125,5.0,163.875,0.0,1.9375
0.0625,0.0,0.0,1.0,148.8125,5.0,163.5625,0.0,1.9375
0.25,0.0,0.0,1.0,148.5625,5.0,163.5625,0.0,1.8125
0.1875,0.0,0.0,1.0,148.75,5.0,162.5625,0.0,1.8125
0.0,0.0,0.0,1.0,148.125,5.0,162.375,0.0,1.375
0.0625,0.0,0.0,1.0,147.75,5.0,162.3125,0.0,1.75
0.13333333333333333,0.0,0.0,1.0,147.93333333333334,5.0,162.0,0.0,1.6
0.0,0.0,0.0,1.0,147.75,5.0,164.375,0.0,1.1875
0.0,0.0,0.0625,1.0,148.125,5.0,164.25,0.0,1.5
0.0,0.0,1.6875,3.0625,149.125,989.5,164.625,0.625,2.8125
0.0,0.0,1.5,3.1875,149.0625,948.9375,165.0625,0.5625,3.0625
0.0625,0.0,0.0,1.0,148.0,5.0625,162.0,0.0,1.125
0.0625,0.0,0.0,1.0,148.75,5.0,161.5625,0.0,1.5
0.125,0.0,0.0,1.0,148.1875,5.0,161.25,0.0,1.6875
0.25,0.0,0.0,1.0,148.9375,5.0,160.9375,0.0,1.9375
0.0625,0.0,0.0,1.0,148.6875,5.0,160.5,0.0,1.875
0.0,0.0,0.0,1.0,148.8,5.0,160.93333333333334,0.0,1.8
0.125,0.0,0.0,1.0,148.5,5.0,160.4375,0.0,1.5625
0.0,0.0,0.0,1.0,148.75,5.0,160.6875,0.0,2.0
0.0625,0.0,0.0,1.0,148.9375,5.0,159.875,0.0,1.8125
0.0625,0.0,0.0,1.0,148.375,5.0,159.5,0.0,1.6875
0.0,0.0,0.0,1.0,147.8125,5.0,160.0625,0.0,1.4375
0.0,0.0,0.0,1.0,146.375,5.0,160.5625,0.0,0.5
0.0625,0.0,0.0,1.0,147.875,5.0,160.25,0.0,1.5625
0.0,0.0,0.0,1.0,148.46666666666667,5.0,159.53333333333333,0.0,1.6666666666666667
0.0,0.0,1.0,1.0,149.6875,5.75,342.5625,0.0,1.5625
0.0,0.0,1.0,1.0,149.625,5.5625,341.75,0.0,1.5
0.125,0.0,0.9375,1.0,149.625,5.5625,340.8125,0.0,1.875
0.125,0.0,1.0,1.0,150.0625,5.8125,341.3125,0.0,1.8125
0.0625,0.0,0.3125,1.0,148.9375,5.125,221.4375,0.0,1.4375
0.0,0.0,0.0,1.0,148.4375,5.0,166.25,0.0,1.375
0.0,0.0,0.0,1.0,148.25,5.0,165.5625,0.0,1.5625
0.0,0.0,0.0,1.0,148.4375,5.0,160.75,0.0,1.25
0.0,0.0,0.0,1.0,146.9375,5.0,161.5,0.0,0.5
0.0,0.0,0.0,1.0,146.5,5.0,161.75,0.0,0.3125
0.0,0.0,0.0,1.0,145.375,5.0,161.1875,0.0,0.5
0.0,0.0,0.0,1.0,145.8125,5.0,161.5625,0.0,0.4375
0.0,0.0,0.0,1.0,145.5,5.0,161.0625,0.0,0.4375
0.0,0.0,0.0,1.0,146.13333333333333,5.0,161.06666666666666,0.0,0.6
0.0,0.0,0.0,1.0,146.375,5.0,161.125,0.0,0.625
0.0,0.0,0.0,1.0,145.875,5.0,161.625,0.0,1.25
0.0,0.0,0.0,1.0,145.9375,5.0,160.8125,0.0,1.125
0.0,0.0,0.0,1.0,145.25,5.0,160.375,0.0,1.0625
0.0,0.0,0.0,1.0,145.4375,5.0,160.5,0.0,1.0
0.0,0.0,0.0,1.0,145.5,5.0,160.3125,0.0,0.875
0.0,0.0,0.0625,1.0,144.5625,4.9375,44.3125,0.0,0.75
0.0,0.0,0.125,1.0,144.1875,5.0,6.0,0.0,0.9375
0.0,0.0,0.06666666666666667,1.0,144.66666666666666,5.0,6.0,0.0,1.8666666666666667
0.0,0.0,0.058823529411764705,1.0,144.35294117647058,5.0,6.0,0.0,1.2352941176470589
0.0,0.0,0.125,1.0,145.0,4.9375,6.0,0.0,0.9375
0.0,0.0,0.0625,1.0,145.4375,5.0,6.0,0.0,0.8125
0.0,0.0,0.0625,1.0,144.625,4.9375,6.0,0.0,1.3125
0.0,0.0,0.0625,1.0,144.375,5.0,6.0625,0.0625,1.0625
0.0,0.0,0.06666666666666667,1.0,144.73333333333332,5.0,6.0,0.0,0.8
0.0,0.0,0.0625,1.0,144.625,5.0,6.0625,0.0,1.375
0.0,0.0,0.0625,1.0,144.125,5.0,6.0,0.0,1.375
0.0,0.0,0.0625,1.0,144.4375,5.0,6.0625,0.0,2.0
0.0,0.0,0.0,1.0,144.625,5.0,6.0625,0.0,1.625
0.0,0.0,0.125,1.0,144.25,5.0,6.0,0.0,1.4375
0.0,0.0,0.0625,1.0,144.3125,4.9375,6.0,0.0,0.8125
0.0,0.0,0.0,1.0,144.4375,4.9375,6.0,0.0,0.875
0.0,0.0,0.0625,1.0,145.1875,5.0,6.0,0.0,0.625
0.0,0.0,0.125,1.0,145.0,5.0,6.0,0.0,0.5625
0.0,0.0,0.0625,1.0,145.125,5.0,6.0,0.0,0.75
0.0,0.0,0.0625,1.0,145.25,5.0,6.0,0.0,0.875
0.0,0.0,0.0625,1.0,145.125,4.9375,6.0,0.0,1.1875
0.0,0.0,0.0625,1.0,145.625,5.0,6.0,0.0,1.0625
0.0,0.0,0.125,1.0,145.4375,4.9375,6.0,0.0625,1.125
0.0,0.0,0.0,1.0,145.06666666666666,5.0,6.066666666666666,0.0,1.0
0.0,0.0,0.125,1.0,144.875,5.0,6.0,0.0,1.125
0.0,0.0,0.125,1.0,144.9375,5.0,6.0,0.0,1.25
0.0,0.0,0.0625,1.0,145.4375,5.0,6.0,0.0,0.9375
0.0,0.0,0.0625,1.0,144.9375,5.0,6.0,0.0,0.875
0.0,0.0,0.1875,1.0,145.1875,5.0,6.0,0.0,0.9375
0.0,0.0,0.0,1.0,146.1875,5.0,121.125,0.0,1.0625
0.0,0.0,0.0,1.0,147.6875,5.0,179.0625,0.0,1.625
0.0,0.0,0.0,1.0,147.6875,5.0,172.625,0.0,1.4375
0.0,0.0,0.0,1.0,147.0,5.0,171.33333333333334,0.0,1.0
0.0,0.0,0.0,1.0,147.5625,5.0,170.0625,0.0,1.5
0.0,0.0,0.0,1.0,147.0625,5.0,169.0,0.0,1.1875
0.0,0.0,0.0,1.0,147.3125,5.0,167.4375,0.0,1.375
0.0,0.0,0.0,1.0,147.25,5.0,166.875,0.0,1.25
0.0,0.0,0.0,1.0,146.5625,5.0,166.6875,0.0,0.4375
0.0,0.0,0.0,1.0,146.0,5.0,166.5625,0.0,0.75
0.0,0.0,0.0,1.0,146.9375,5.0,165.3125,0.0,0.6875
0.0,0.0,0.0,1.0,146.8125,5.0,165.25,0.0,1.0
0.0,0.0,0.0,1.0,147.125,5.0,164.25,0.0,0.9375
0.0,0.0,0.0,1.0,147.8125,5.0,163.5625,0.0,1.0
0.0,0.0,0.0,1.0,147.5,5.0,163.3125,0.0,1.125
0.0,0.0,0.0,1.0,148.625,5.0,163.4375,0.0,1.25
0.0,0.0,0.0,1.0,149.3125,5.0,162.75,0.0,1.6875
0.0,0.0,0.0,1.0,148.6875,5.0,162.4375,0.0,1.5625
0.0625,0.0,0.0,1.0,149.5,5.0,161.8125,0.0,1.5
0.0,0.0,0.0,1.0,148.8125,5.0,161.8125,0.0,1.6875
0.0,0.0,0.0,1.0,148.75,5.0,161.25,0.0,1.4375
0.0,0.0,0.0,1.0,148.75,5.0,161.125,0.0,1.375
0.0,0.0,0.0,1.0,148.625,5.0,160.6875,0.0,1.5
0.0,0.0,1.6875,3.3125,150.4375,1061.8125,163.375,0.8125,3.0625
0.0,0.0,1.625,3.125,150.375,956.6875,163.0,0.8125,3.0625
0.125,0.0,0.0,1.0,149.625,5.0,160.1875,0.0,1.875
0.06666666666666667,0.0,0.0,1.0,149.26666666666668,5.0,159.53333333333333,0.0,1.8666666666666667
0.0,0.0,0.0,1.0,148.75,5.0,159.4375,0.0,1.375
0.0,0.0,0.0,1.0,148.1875,5.0,159.375,0.0,1.1875
0.0,0.0,0.0625,1.0,147.25,4.9375,82.8125,0.0,1.0625
0.0,0.0,0.1875,1.0,146.5,5.0,6.0,0.0,1.1875
0.0,0.0,0.0,1.0,148.0625,5.0,6.0,0.0,1.8125
0.0,0.0,0.25,1.0,147.125,5.0,6.0,0.0,1.625
0.0625,0.0,0.0625,0.9375,147.75,5.0,6.0,0.0,1.4375
0.0625,0.0,0.0625,1.0,147.9375,4.9375,6.0,0.0,1.8125
0.0,0.0,0.0625,1.0,148.5625,4.875,6.0,0.0,1.8125
0.0625,0.0,0.125,1.0,148.375,5.0,6.0,0.0,2.0
0.0625,0.0,0.0625,1.0,147.9375,5.0,6.0,0.0,1.875
0.0625,0.0,0.0,1.0,148.25,4.875,6.0,0.0,2.0
0.2,0.0,0.06666666666666667,1.0,148.8,5.0,6.0,0.0,2.0
0.125,0.0,0.0,1.0,148.5,4.9375,6.0625,0.0,1.9375
0.0625,0.0,0.1875,1.0,147.5,5.0,6.0,0.0,1.5625
0.0,0.0,0.0,1.0,148.125,5.0,6.0625,0.0,1.875
0.0625,0.0,0.1875,1.0,148.125,5.0,6.0,0.0,1.75
0.0,0.0,0.0,1.0,146.1875,5.0,6.0625,0.0,1.3125
0.0,0.0,0.0625,1.0,146.9375,4.875,6.0,0.0,1.25
0.0,0.0,0.0,1.0,146.4375,5.0,6.0,0.0,1.0625
0.0,0.0,0.0625,1.0,146.125,4.9375,6.0,0.0,1.4375
0.0,0.0,0.0,1.0,146.9375,4.9375,6.0,0.0,1.0625
0.0,0.0,0.0625,1.0,147.0,5.0,6.0,0.0,1.4375
0.0,0.0,0.0625,0.9375,146.375,4.9375,6.0,0.0,1.0625
0.0,0.0,0.0625,1.0,146.375,5.0,6.0,0.0,1.0
0.0,0.0,0.0625,1.0,146.1875,4.9375,6.0,0.0,1.25
0.0,0.0,0.0625,1.0,145.3125,4.9375,6.0,0.0,0.9375
0.0,0.0,0.0625,1.0,146.0,4.9375,6.0,0.0,1.0625
0.0,0.0,0.0625,1.0,146.0,5.0,6.0,0.0,1.0
0.0,0.0,0.06666666666666667,1.0,146.26666666666668,4.933333333333334,6.0,0.0,1.1333333333333333
0.0,0.0,0.125,1.0,148.25,5.0,6.0,0.0,1.6875
0.0,0.0,0.0625,1.0,147.125,5.0,6.0,0.0,1.4375
0.0,0.0,0.1875,1.0,147.5,4.9375,6.0,0.0,1.4375
0.0625,0.0,0.0,1.0,148.625,5.0,109.25,0.0,1.5625
0.0,0.0,0.0,1.0,148.75,5.0,178.125,0.0,1.5625
0.0,0.0,0.0,1.0,148.6875,5.0,171.625,0.0,1.4375
0.0,0.0,0.2,1.0,148.8,5.133333333333334,205.2,0.0,1.5333333333333334
0.0,0.0,1.0,1.0,150.58823529411765,5.588235294117647,350.1764705882353,0.0,1.9411764705882353
0.0625,0.0,1.0,1.0,150.8125,5.625,349.0,0.0625,2.0
0.0,0.0,0.9375,1.0,150.125,5.75,348.375,0.0,1.75
0.0,0.0,1.0,1.0,149.6875,18.8125,347.25,0.0,1.6875
0.0,0.0,0.0,0.9333333333333333,147.6,47.0,170.93333333333334,0.0,0.9333333333333333
0.0,0.0,0.0,0.9375,147.4375,47.0,171.3125,0.0,1.0
0.0,0.0,0.0,1.0,147.75,47.0,170.6875,0.0,1.4375
0.0,0.0,0.0,0.9375,146.5,46.9375,164.6875,0.0,1.0625
0.0,0.0,0.0,1.0,146.125,46.5625,164.75,0.0,0.875
0.0,0.0,0.0,0.9375,146.125,45.3125,164.5625,0.0,0.9375
0.0,0.0,0.0,0.9375,147.5,45.0625,163.625,0.0,1.1875
0.0,0.0,0.0,1.0,147.8125,45.25,162.9375,0.0,1.1875
0.0,0.0,0.0,1.0,148.6875,45.0625,162.125,0.0,1.0625
0.06666666666666667,0.0,0.0,1.0,149.26666666666668,45.06666666666667,161.33333333333334,0.0,1.4666666666666666
0.0,0.0,0.0,1.0,148.1875,45.0,161.8125,0.0,0.75
0.0,0.0,0.0,0.9375,148.375,45.0,160.875,0.0,1.1875
0.0,0.0,0.0,1.0,148.875,45.0,160.875,0.0,1.6875
0.0,0.0,0.0,0.9375,147.25,45.1875,160.5,0.0,0.625
0.0625,0.0,0.0,0.9375,148.125,45.0,160.25,0.0,1.0
0.0,0.0,0.0,0.9375,148.1875,45.0625,164.625,0.0,1.0625
0.0,0.0,0.0,0.9375,147.5,45.0625,159.5,0.0,0.375
0.0,0.0,0.0,0.9375,148.625,45.0,160.0,0.0,0.6875
0.0,0.0,0.0,1.0,148.9375,45.0625,166.375,0.0,1.3125
0.0,0.0,0.0,1.0,149.8125,45.0625,159.4375,0.0,1.6875
0.0,0.0,0.0,1.0,149.0,45.125,159.5625,0.0,1.3125
0.0,0.0,0.0,0.9375,148.375,45.0,159.8125,0.0,0.9375
0.0,0.0,0.0,0.9333333333333333,146.93333333333334,45.13333333333333,160.0,0.0,0.6666666666666666
0.0,0.0,0.0,0.9375,147.125,45.1875,159.0625,0.0,0.8125
0.0,0.0,0.0,1.0,148.125,45.0625,158.8125,0.0,0.9375
0.0,0.0,0.0,0.9375,147.6875,45.0,158.5,0.0,0.75
0.0625,0.0,0.0,1.0,147.625,45.0,158.0,0.0,1.1875
0.0,0.0,0.0,1.0,147.4375,45.0,157.1875,0.0,1.5
0.0625,0.0,0.0,1.0,147.8125,45.0,157.3125,0.0,1.0625
0.0,0.0,0.0,1.0,148.0,45.0,157.25,0.0,1.5625
0.0,0.0,0.0,1.0,147.875,45.0,43.9375,0.0,1.75
0.0625,0.0,0.0,1.0,147.5,45.0,6.0,0.0,1.625
0.0,0.0,0.0,1.0,145.9375,45.0,6.0625,0.0,1.25
0.0,0.0,0.125,1.0,146.1875,45.0,6.0,0.0,1.4375
